	tiempo	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	Coincidencia	Time_event	Num_event
174	425557313256.0	27573.0	27572.0	27577.0	27572.0	27565.0	27563.0	27573.0	27566.0	27575.0	27573.0	27579.0	27565.0	27562.0	27565.0	27573.0	27578.0	27571.0	27572.0	27569.0	27565.0	27563.0	27564.0	27569.0	27560.0	27574.0	27568.0	27573.0	27578.0	27571.0	27567.0	27564.0	27565.0	27562.0	27565.0	27576.0	27576.0	27567.0	27561.0	27568.0	27567.0	27567.0	27563.0	27569.0	27570.0	27566.0	27567.0	27561.0	27564.0	27571.0	27563.0	27576.0	27573.0	27575.0	27571.0	27572.0	27574.0	27564.0	27574.0	27579.0	27557.0	27570.0	27563.0	27566.0	27562.0	27576.0	27564.0	19653.0	5391.0	5812.0	5834.0	5849.0	5844.0	5827.0	5824.0	5813.0	5826.0	5809.0	16911.0	27776.0	27604.0	27548.0	27519.0	27520.0	27512.0	27506.0	27513.0	27498.0	27499.0	27490.0	27484.0	27482.0	27472.0	27476.0	27465.0	27448.0	27460.0	27458.0	27450.0	27461.0	27448.0	27461.0	27454.0	27448.0	27464.0	27463.0	27465.0	27474.0	27469.0	27470.0	27475.0	27480.0	27485.0	27484.0	27482.0	27491.0	27494.0	27509.0	27509.0	27507.0	27499.0	27512.0	27512.0	27524.0	27517.0	1.0	425557313323.0	175
175	425558539917.0	27586.0	27570.0	27577.0	27577.0	27590.0	27581.0	27576.0	27566.0	27581.0	27570.0	27574.0	27583.0	27578.0	27584.0	27577.0	27575.0	27579.0	27576.0	27572.0	27573.0	27579.0	27574.0	27576.0	27582.0	27582.0	27582.0	27579.0	27587.0	27584.0	27589.0	27573.0	27593.0	27584.0	27578.0	27586.0	27579.0	27575.0	27583.0	27577.0	27580.0	27580.0	27581.0	27570.0	27580.0	27577.0	27580.0	27587.0	27591.0	27591.0	27577.0	27581.0	27584.0	27590.0	27585.0	27577.0	27591.0	27583.0	27570.0	27572.0	27583.0	27584.0	27582.0	27588.0	27583.0	27581.0	27573.0	16629.0	5498.0	5815.0	5840.0	5872.0	5852.0	5853.0	5849.0	5836.0	5826.0	5822.0	19919.0	27738.0	27614.0	27560.0	27528.0	27524.0	27517.0	27521.0	27520.0	27503.0	27503.0	27502.0	27491.0	27488.0	27492.0	27490.0	27480.0	27471.0	27465.0	27475.0	27470.0	27456.0	27465.0	27466.0	27459.0	27472.0	27463.0	27466.0	27474.0	27481.0	27482.0	27478.0	27486.0	27489.0	27497.0	27496.0	27501.0	27503.0	27512.0	27513.0	27516.0	27516.0	27506.0	27514.0	27525.0	27521.0	27540.0	1.0	425558539984.0	176
176	425558741724.0	27585.0	27580.0	27580.0	27589.0	27583.0	27584.0	27580.0	27584.0	27584.0	27573.0	27579.0	27591.0	27588.0	27580.0	27586.0	27592.0	27590.0	27579.0	27583.0	27578.0	27579.0	27582.0	27583.0	27588.0	27577.0	27582.0	27593.0	27592.0	27581.0	27587.0	27590.0	27578.0	27583.0	27576.0	27581.0	27590.0	27580.0	27585.0	27583.0	27580.0	27585.0	27578.0	27585.0	27598.0	27584.0	27573.0	27582.0	27585.0	27587.0	27585.0	27586.0	27587.0	27591.0	27586.0	27591.0	27585.0	27593.0	27578.0	27599.0	27591.0	27586.0	27587.0	27585.0	27592.0	27589.0	27580.0	13345.0	5591.0	5811.0	5851.0	5868.0	5853.0	5841.0	5830.0	5836.0	5834.0	5834.0	5830.0	5826.0	5812.0	5808.0	5800.0	5789.0	5788.0	5767.0	5775.0	8609.0	27950.0	27538.0	27503.0	27459.0	27454.0	27452.0	27443.0	27436.0	27420.0	27419.0	27413.0	27405.0	27404.0	27403.0	27385.0	27394.0	27394.0	27390.0	27382.0	27388.0	27387.0	27393.0	27394.0	27399.0	27405.0	27408.0	27413.0	27414.0	27437.0	27422.0	27431.0	27440.0	27460.0	27457.0	27460.0	27462.0	27475.0	1.0	425558741791.0	177
177	425560150523.0	27600.0	27614.0	27598.0	27604.0	27604.0	27604.0	27600.0	27599.0	27591.0	27600.0	27602.0	27595.0	27604.0	27600.0	27597.0	27609.0	27604.0	27612.0	27603.0	27610.0	27603.0	27596.0	27598.0	27600.0	27603.0	27601.0	27599.0	27603.0	27596.0	27595.0	27591.0	27590.0	27592.0	27605.0	27589.0	27597.0	27602.0	27600.0	27598.0	27607.0	27609.0	27613.0	27600.0	27598.0	27601.0	27596.0	27591.0	27591.0	27605.0	27599.0	27605.0	27599.0	27592.0	27592.0	27597.0	27602.0	27600.0	27597.0	27599.0	27593.0	27609.0	27592.0	27601.0	27599.0	27597.0	27600.0	18900.0	5442.0	5845.0	5866.0	5885.0	5886.0	5869.0	5873.0	5852.0	5857.0	5842.0	17837.0	27789.0	27628.0	27585.0	27555.0	27549.0	27547.0	27552.0	27542.0	27536.0	27532.0	27520.0	27524.0	27510.0	27500.0	27501.0	27498.0	27488.0	27493.0	27481.0	27481.0	27482.0	27493.0	27494.0	27487.0	27485.0	27490.0	27496.0	27488.0	27501.0	27501.0	27515.0	27515.0	27515.0	27523.0	27510.0	27520.0	27524.0	27532.0	27537.0	27534.0	27535.0	27541.0	27554.0	27548.0	27550.0	27548.0	1.0	425560150590.0	178
178	425563702962.0	27639.0	27636.0	27630.0	27640.0	27648.0	27642.0	27645.0	27639.0	27638.0	27640.0	27643.0	27643.0	27648.0	27634.0	27638.0	27632.0	27647.0	27636.0	27635.0	27640.0	27642.0	27638.0	27645.0	27647.0	27639.0	27648.0	27636.0	27649.0	27642.0	27644.0	27634.0	27647.0	27640.0	27645.0	27645.0	27641.0	27644.0	27641.0	27644.0	27642.0	27646.0	27640.0	27635.0	27634.0	27635.0	27635.0	27646.0	27640.0	27636.0	27638.0	27632.0	27640.0	27644.0	27639.0	27641.0	27645.0	27637.0	27643.0	27648.0	27641.0	27649.0	27638.0	27644.0	27634.0	27642.0	27638.0	22560.0	5407.0	5874.0	5901.0	5920.0	5924.0	5915.0	5905.0	5908.0	5887.0	5882.0	13191.0	27939.0	27668.0	27635.0	27589.0	27586.0	27590.0	27584.0	27578.0	27574.0	27568.0	27560.0	27557.0	27555.0	27557.0	27555.0	27535.0	27529.0	27534.0	27534.0	27528.0	27533.0	27520.0	27535.0	27528.0	27526.0	27521.0	27535.0	27538.0	27541.0	27542.0	27544.0	27548.0	27553.0	27556.0	27550.0	27560.0	27567.0	27560.0	27578.0	27571.0	27575.0	27577.0	27579.0	27593.0	27601.0	27581.0	1.0	425563703029.0	179
179	425566268423.0	27674.0	27683.0	27665.0	27679.0	27677.0	27667.0	27674.0	27672.0	27681.0	27684.0	27679.0	27667.0	27673.0	27672.0	27667.0	27671.0	27668.0	27683.0	27662.0	27675.0	27674.0	27684.0	27677.0	27673.0	27674.0	27691.0	27671.0	27673.0	27676.0	27690.0	27679.0	27677.0	27676.0	27679.0	27668.0	27669.0	27680.0	27679.0	27672.0	27673.0	27670.0	27674.0	27666.0	27672.0	27677.0	27677.0	27669.0	27677.0	27682.0	27683.0	27676.0	27680.0	27686.0	27678.0	27668.0	27673.0	27686.0	27675.0	27670.0	27675.0	27679.0	27674.0	27683.0	27671.0	27670.0	27675.0	27388.0	6136.0	5904.0	5913.0	5949.0	5951.0	5954.0	5948.0	5930.0	5932.0	5924.0	6647.0	28045.0	27700.0	27673.0	27640.0	27614.0	27627.0	27614.0	27613.0	27610.0	27601.0	27593.0	27603.0	27585.0	27581.0	27575.0	27571.0	27573.0	27563.0	27566.0	27571.0	27556.0	27561.0	27557.0	27556.0	27553.0	27552.0	27570.0	27575.0	27570.0	27582.0	27580.0	27581.0	27588.0	27590.0	27594.0	27593.0	27591.0	27609.0	27600.0	27602.0	27610.0	27616.0	27616.0	27624.0	27619.0	27624.0	1.0	425566268490.0	180
180	425566384089.0	27678.0	27665.0	27665.0	27678.0	27681.0	27682.0	27685.0	27680.0	27679.0	27680.0	27675.0	27677.0	27690.0	27683.0	27675.0	27683.0	27680.0	27680.0	27669.0	27674.0	27687.0	27670.0	27680.0	27677.0	27681.0	27677.0	27672.0	27678.0	27682.0	27678.0	27674.0	27680.0	27679.0	27676.0	27675.0	27674.0	27676.0	27666.0	27672.0	27674.0	27676.0	27676.0	27678.0	27673.0	27685.0	27677.0	27678.0	27668.0	27675.0	27676.0	27672.0	27689.0	27687.0	27686.0	27689.0	27672.0	27680.0	27672.0	27670.0	27683.0	27671.0	27669.0	27670.0	27678.0	27683.0	27677.0	21252.0	5475.0	5921.0	5953.0	5972.0	5957.0	5937.0	5926.0	5927.0	5933.0	5916.0	15151.0	27921.0	27700.0	27660.0	27622.0	27626.0	27631.0	27622.0	27625.0	27614.0	27608.0	27604.0	27599.0	27597.0	27581.0	27584.0	27580.0	27569.0	27573.0	27567.0	27569.0	27555.0	27563.0	27573.0	27563.0	27566.0	27571.0	27570.0	27573.0	27569.0	27582.0	27595.0	27579.0	27585.0	27587.0	27596.0	27586.0	27596.0	27603.0	27605.0	27606.0	27618.0	27618.0	27631.0	27633.0	27623.0	27643.0	1.0	425566384156.0	181
181	425571241422.0	27728.0	27737.0	27743.0	27738.0	27728.0	27731.0	27729.0	27725.0	27734.0	27731.0	27741.0	27734.0	27742.0	27736.0	27738.0	27735.0	27740.0	27730.0	27746.0	27729.0	27726.0	27726.0	27749.0	27734.0	27731.0	27734.0	27742.0	27736.0	27740.0	27741.0	27740.0	27736.0	27737.0	27733.0	27737.0	27738.0	27741.0	27737.0	27732.0	27736.0	27737.0	27730.0	27738.0	27731.0	27732.0	27736.0	27741.0	27733.0	27736.0	27738.0	27750.0	27740.0	27743.0	27741.0	27740.0	27731.0	27733.0	27729.0	27736.0	27730.0	27737.0	27737.0	27737.0	27730.0	27738.0	27728.0	27684.0	7006.0	5955.0	5981.0	6017.0	6016.0	6003.0	5998.0	5999.0	5982.0	5986.0	6177.0	27886.0	27766.0	27738.0	27701.0	27699.0	27682.0	27673.0	27684.0	27676.0	27670.0	27667.0	27663.0	27663.0	27650.0	27645.0	27641.0	27640.0	27631.0	27634.0	27625.0	27639.0	27626.0	27630.0	27631.0	27632.0	27621.0	27626.0	27636.0	27638.0	27631.0	27641.0	27644.0	27647.0	27653.0	27657.0	27654.0	27670.0	27658.0	27660.0	27675.0	27672.0	27672.0	27679.0	27679.0	27688.0	27691.0	1.0	425571241489.0	182
182	425575530073.0	27786.0	27787.0	27794.0	27788.0	27783.0	27790.0	27778.0	27786.0	27787.0	27788.0	27793.0	27793.0	27789.0	27794.0	27789.0	27785.0	27781.0	27785.0	27791.0	27787.0	27792.0	27798.0	27781.0	27786.0	27790.0	27796.0	27789.0	27788.0	27788.0	27797.0	27777.0	27779.0	27789.0	27792.0	27793.0	27782.0	27790.0	27802.0	27785.0	27792.0	27789.0	27788.0	27790.0	27781.0	27785.0	27799.0	27791.0	27792.0	27788.0	27792.0	27788.0	27790.0	27776.0	27793.0	27780.0	27779.0	27790.0	27797.0	27785.0	27790.0	27788.0	27782.0	27788.0	27792.0	27791.0	27785.0	18690.0	5645.0	6016.0	6045.0	6077.0	6063.0	6050.0	6047.0	6052.0	6045.0	6036.0	18680.0	27961.0	27806.0	27761.0	27738.0	27737.0	27741.0	27730.0	27732.0	27726.0	27723.0	27714.0	27710.0	27702.0	27691.0	27689.0	27694.0	27679.0	27680.0	27684.0	27677.0	27678.0	27676.0	27668.0	27686.0	27682.0	27686.0	27677.0	27682.0	27685.0	27685.0	27688.0	27699.0	27699.0	27704.0	27701.0	27713.0	27718.0	27719.0	27725.0	27735.0	27723.0	27742.0	27736.0	27733.0	27744.0	27749.0	1.0	425575530140.0	183
183	425580940856.0	27848.0	27854.0	27852.0	27855.0	27856.0	27855.0	27849.0	27857.0	27859.0	27849.0	27851.0	27850.0	27854.0	27856.0	27852.0	27857.0	27849.0	27859.0	27856.0	27861.0	27857.0	27847.0	27853.0	27850.0	27853.0	27854.0	27853.0	27861.0	27854.0	27856.0	27851.0	27863.0	27851.0	27850.0	27859.0	27855.0	27847.0	27847.0	27854.0	27865.0	27860.0	27850.0	27855.0	27856.0	27859.0	27850.0	27854.0	27857.0	27857.0	27856.0	27853.0	27859.0	27851.0	27850.0	27851.0	27859.0	27851.0	27847.0	27858.0	27858.0	27851.0	27858.0	27853.0	27858.0	27855.0	27854.0	27260.0	6107.0	6084.0	6095.0	6125.0	6125.0	6124.0	6115.0	6101.0	6095.0	6100.0	7328.0	28253.0	27890.0	27844.0	27806.0	27798.0	27809.0	27800.0	27795.0	27788.0	27799.0	27774.0	27769.0	27762.0	27766.0	27754.0	27757.0	27756.0	27746.0	27748.0	27738.0	27738.0	27742.0	27732.0	27738.0	27735.0	27742.0	27751.0	27739.0	27747.0	27763.0	27754.0	27759.0	27759.0	27771.0	27773.0	27765.0	27775.0	27782.0	27782.0	27785.0	27792.0	27791.0	27802.0	27798.0	27798.0	27813.0	1.0	425580940923.0	184
184	425584670939.0	27903.0	27903.0	27910.0	27903.0	27904.0	27906.0	27896.0	27907.0	27909.0	27902.0	27903.0	27909.0	27906.0	27908.0	27904.0	27900.0	27902.0	27895.0	27896.0	27902.0	27903.0	27904.0	27901.0	27913.0	27917.0	27904.0	27905.0	27911.0	27905.0	27894.0	27897.0	27897.0	27904.0	27902.0	27903.0	27902.0	27899.0	27901.0	27905.0	27900.0	27911.0	27903.0	27909.0	27908.0	27905.0	27901.0	27898.0	27908.0	27908.0	27908.0	27901.0	27903.0	27907.0	27904.0	27905.0	27905.0	27906.0	27905.0	27904.0	27911.0	27909.0	27897.0	27911.0	27905.0	27901.0	27911.0	20419.0	5713.0	6140.0	6173.0	6187.0	6176.0	6161.0	6168.0	6155.0	6158.0	6146.0	16260.0	28139.0	27921.0	27895.0	27850.0	27852.0	27858.0	27844.0	27853.0	27846.0	27840.0	27838.0	27820.0	27820.0	27817.0	27792.0	27805.0	27797.0	27794.0	27800.0	27792.0	27792.0	27798.0	27797.0	27787.0	27794.0	27792.0	27802.0	27801.0	27804.0	27808.0	27817.0	27814.0	27811.0	27820.0	27825.0	27829.0	27836.0	27837.0	27839.0	27842.0	27842.0	27849.0	27850.0	27846.0	27856.0	27860.0	1.0	425584671006.0	185
185	425588979691.0	27962.0	27952.0	27954.0	27957.0	27947.0	27944.0	27951.0	27955.0	27946.0	27951.0	27959.0	27958.0	27954.0	27950.0	27947.0	27953.0	27954.0	27949.0	27956.0	27957.0	27960.0	27958.0	27957.0	27954.0	27953.0	27960.0	27948.0	27959.0	27950.0	27966.0	27949.0	27959.0	27950.0	27956.0	27948.0	27955.0	27953.0	27950.0	27959.0	27960.0	27948.0	27955.0	27956.0	27959.0	27954.0	27950.0	27948.0	27961.0	27957.0	27954.0	27956.0	27954.0	27955.0	27949.0	27952.0	27954.0	27946.0	27959.0	27961.0	27956.0	27961.0	27953.0	27952.0	27960.0	27944.0	27943.0	27484.0	6256.0	6184.0	6201.0	6229.0	6232.0	6225.0	6221.0	6212.0	6208.0	6188.0	7281.0	28342.0	27986.0	27953.0	27910.0	27905.0	27905.0	27905.0	27890.0	27887.0	27893.0	27876.0	27876.0	27863.0	27876.0	27852.0	27855.0	27846.0	27864.0	27843.0	27848.0	27849.0	27845.0	27841.0	27832.0	27831.0	27857.0	27840.0	27848.0	27850.0	27857.0	27859.0	27860.0	27862.0	27869.0	27867.0	27871.0	27885.0	27890.0	27880.0	27892.0	27898.0	27902.0	27902.0	27905.0	27900.0	27906.0	1.0	425588979758.0	186
186	425599377753.0	28084.0	28076.0	28086.0	28076.0	28084.0	28086.0	28077.0	28086.0	28083.0	28077.0	28083.0	28087.0	28075.0	28088.0	28088.0	28084.0	28072.0	28082.0	28086.0	28083.0	28077.0	28076.0	28088.0	28076.0	28082.0	28072.0	28093.0	28073.0	28092.0	28077.0	28087.0	28084.0	28082.0	28081.0	28096.0	28083.0	28080.0	28088.0	28088.0	28094.0	28089.0	28089.0	28095.0	28079.0	28081.0	28088.0	28088.0	28091.0	28078.0	28080.0	28084.0	28077.0	28090.0	28084.0	28091.0	28076.0	28084.0	28074.0	28083.0	28080.0	28083.0	28075.0	28070.0	28083.0	28077.0	28087.0	28082.0	11672.0	6183.0	6311.0	6356.0	6367.0	6354.0	6341.0	6340.0	6344.0	6327.0	6316.0	25741.0	28150.0	28100.0	28054.0	28042.0	28032.0	28025.0	28023.0	28022.0	28020.0	28016.0	28009.0	28007.0	27995.0	27988.0	27978.0	27986.0	27983.0	27976.0	27970.0	27985.0	27973.0	27963.0	27973.0	27976.0	27968.0	27978.0	27988.0	27981.0	27980.0	27984.0	27996.0	27992.0	27996.0	27983.0	28001.0	28009.0	28004.0	28019.0	28013.0	28019.0	28018.0	28024.0	28029.0	28033.0	28037.0	1.0	425599377821.0	187
187	425601707235.0	28110.0	28107.0	28117.0	28108.0	28112.0	28121.0	28106.0	28111.0	28118.0	28109.0	28103.0	28113.0	28109.0	28111.0	28104.0	28114.0	28105.0	28111.0	28117.0	28107.0	28102.0	28112.0	28105.0	28102.0	28107.0	28113.0	28111.0	28109.0	28112.0	28115.0	28110.0	28101.0	28107.0	28106.0	28107.0	28103.0	28099.0	28119.0	28101.0	28103.0	28102.0	28107.0	28100.0	28101.0	28109.0	28115.0	28101.0	28106.0	28102.0	28108.0	28108.0	28107.0	28109.0	28113.0	28104.0	28109.0	28112.0	28109.0	28101.0	28105.0	28105.0	28125.0	28108.0	28104.0	28112.0	28116.0	28094.0	9092.0	6286.0	6341.0	6384.0	6389.0	6371.0	6387.0	6360.0	6360.0	6356.0	6366.0	27441.0	28147.0	28127.0	28078.0	28055.0	28057.0	28050.0	28057.0	28039.0	28044.0	28032.0	28035.0	28026.0	28021.0	28007.0	28019.0	28006.0	28001.0	27992.0	28006.0	28004.0	27997.0	27985.0	28007.0	27993.0	27996.0	28001.0	28011.0	28000.0	28012.0	28010.0	28018.0	28018.0	28021.0	28029.0	28029.0	28042.0	28033.0	28042.0	28054.0	28043.0	28050.0	28047.0	28056.0	28055.0	28056.0	1.0	425601707302.0	188
188	425612648491.0	28261.0	28243.0	28246.0	28247.0	28241.0	28245.0	28239.0	28246.0	28247.0	28252.0	28245.0	28245.0	28249.0	28248.0	28252.0	28247.0	28259.0	28244.0	28249.0	28246.0	28248.0	28242.0	28237.0	28242.0	28242.0	28251.0	28252.0	28242.0	28246.0	28244.0	28229.0	28239.0	28259.0	28247.0	28250.0	28250.0	28254.0	28246.0	28250.0	28248.0	28248.0	28243.0	28247.0	28248.0	28252.0	28245.0	28242.0	28244.0	28250.0	28247.0	28249.0	28253.0	28252.0	28244.0	28244.0	28248.0	28253.0	28250.0	28247.0	28249.0	28252.0	28239.0	28245.0	28242.0	28250.0	28248.0	18755.0	6112.0	6487.0	6507.0	6534.0	6526.0	6501.0	6510.0	6496.0	6486.0	6502.0	18959.0	28433.0	28278.0	28241.0	28198.0	28189.0	28197.0	28194.0	28197.0	28180.0	28182.0	28181.0	28167.0	28159.0	28166.0	28151.0	28147.0	28143.0	28137.0	28148.0	28136.0	28139.0	28138.0	28128.0	28143.0	28146.0	28138.0	28145.0	28146.0	28142.0	28150.0	28158.0	28150.0	28162.0	28161.0	28175.0	28169.0	28168.0	28190.0	28179.0	28176.0	28189.0	28184.0	28202.0	28200.0	28196.0	28207.0	1.0	425612648558.0	189
189	425635920850.0	28536.0	28538.0	28537.0	28536.0	28528.0	28531.0	28536.0	28537.0	28533.0	28537.0	28537.0	28542.0	28533.0	28535.0	28529.0	28529.0	28531.0	28536.0	28531.0	28536.0	28535.0	28538.0	28545.0	28544.0	28545.0	28535.0	28531.0	28538.0	28536.0	28526.0	28539.0	28530.0	28534.0	28532.0	28533.0	28543.0	28532.0	28532.0	28526.0	28539.0	28533.0	28537.0	28533.0	28539.0	28526.0	28531.0	28537.0	28544.0	28535.0	28532.0	28526.0	28543.0	28537.0	28536.0	28542.0	28542.0	28540.0	28541.0	28528.0	28542.0	28534.0	28527.0	28530.0	28533.0	28542.0	28532.0	26666.0	6432.0	6774.0	6789.0	6807.0	6805.0	6800.0	6792.0	6788.0	6788.0	6778.0	9786.0	28918.0	28561.0	28533.0	28490.0	28474.0	28493.0	28481.0	28469.0	28471.0	28455.0	28461.0	28451.0	28448.0	28446.0	28436.0	28441.0	28439.0	28425.0	28433.0	28419.0	28424.0	28431.0	28416.0	28419.0	28421.0	28423.0	28432.0	28421.0	28432.0	28435.0	28434.0	28441.0	28456.0	28447.0	28453.0	28449.0	28465.0	28478.0	28465.0	28468.0	28474.0	28482.0	28482.0	28478.0	28479.0	28496.0	1.0	425635920917.0	190
190	0.0	28536.0	28538.0	28537.0	28536.0	28528.0	28531.0	28536.0	28537.0	28533.0	28537.0	28537.0	28542.0	28533.0	28535.0	28529.0	28529.0	28531.0	28536.0	28531.0	28536.0	28535.0	28538.0	28545.0	28544.0	28545.0	28535.0	28531.0	28538.0	28536.0	28526.0	28539.0	28530.0	28534.0	28532.0	28533.0	28543.0	28532.0	28532.0	28526.0	28539.0	28533.0	28537.0	28533.0	28539.0	28526.0	28531.0	28537.0	28544.0	28535.0	28532.0	28526.0	28543.0	28537.0	28536.0	28542.0	28542.0	28540.0	28541.0	28528.0	28542.0	28534.0	28527.0	28530.0	28533.0	28542.0	28532.0	26666.0	6432.0	6774.0	6789.0	6807.0	6805.0	6800.0	6792.0	6788.0	6788.0	6778.0	9786.0	28918.0	28561.0	28533.0	28490.0	28474.0	28493.0	28481.0	28469.0	28471.0	28455.0	28461.0	28451.0	28448.0	28446.0	28436.0	28441.0	28439.0	28425.0	28433.0	28419.0	28424.0	28431.0	28416.0	28419.0	28421.0	28423.0	28432.0	28421.0	28432.0	28435.0	28434.0	28441.0	28456.0	28447.0	28453.0	28449.0	28465.0	28478.0	28465.0	28468.0	28474.0	28482.0	28482.0	28478.0	28479.0	28496.0	0.0	0.0	191
191	425646313427.0	28657.0	28656.0	28656.0	28657.0	28652.0	28649.0	28656.0	28661.0	28656.0	28654.0	28658.0	28662.0	28656.0	28652.0	28655.0	28652.0	28655.0	28658.0	28657.0	28673.0	28663.0	28660.0	28654.0	28669.0	28663.0	28656.0	28659.0	28661.0	28659.0	28660.0	28658.0	28664.0	28652.0	28652.0	28669.0	28670.0	28657.0	28660.0	28659.0	28665.0	28660.0	28653.0	28664.0	28657.0	28660.0	28663.0	28659.0	28671.0	28662.0	28652.0	28661.0	28664.0	28663.0	28665.0	28663.0	28657.0	28664.0	28670.0	28656.0	28668.0	28653.0	28662.0	28662.0	28667.0	28658.0	28654.0	15886.0	6644.0	6886.0	6937.0	6947.0	6939.0	6921.0	6926.0	6910.0	6914.0	6909.0	22985.0	28785.0	28693.0	28629.0	28612.0	28601.0	28600.0	28607.0	28599.0	28591.0	28589.0	28578.0	28577.0	28566.0	28573.0	28570.0	28551.0	28550.0	28558.0	28542.0	28549.0	28543.0	28553.0	28545.0	28542.0	28552.0	28563.0	28549.0	28548.0	28561.0	28558.0	28574.0	28564.0	28575.0	28579.0	28580.0	28578.0	28595.0	28594.0	28601.0	28598.0	28597.0	28611.0	28603.0	28610.0	28610.0	28614.0	1.0	425646313494.0	192
