423905578239	43.2768	0.0787517	11.3457	0	23329	23332	23338	23331	23331	23328	23325	23329	23330	23322	23336	23321	23325	23332	23334	23332	23326	23329	23339	23336	23330	23334	23333	23335	23338	23335	23318	23324	23329	23330	23330	23338	23332	23336	23339	23326	23328	23329	23333	23325	23327	23337	23334	23324	23324	23332	23328	23325	23336	23331	23328	23320	23326	23333	23318	23328	23340	23334	23331	23330	23329	23330	23332	23332	23328	23330	23332	23326	23325	23338	23336	23321	23333	23331	23336	23334	23333	23340	23331	23327	23329	23317	23336	23324	23325	23326	23326	23326	23330	23320	23319	23331	23324	23332	23322	23326	23334	23323	23337	23322	23327	23332	23338	23333	23333	23332	23333	23321	23322	23335	23326	23336	23326	23325	23328	23330	23328	23323	23325	23337	23329	23326	23343	23334	0	
423907105858	-45.6873	0.114604	-41.9742	0	23337	23332	23345	23331	23328	23334	23329	23330	23333	23337	23331	23341	23326	23330	23335	23332	23334	23322	23337	23336	23344	23336	23341	23335	23339	23330	23338	23327	23324	23323	23345	23328	23322	23329	23338	23327	23333	23329	23329	23328	23322	23333	23337	23332	23333	23333	23333	23327	23326	23329	23330	23328	23329	23335	23332	23330	23328	23321	23330	23328	23324	23318	23327	23328	23323	23321	23333	23320	23330	23328	23335	23332	23326	23332	23337	23325	23333	23336	23330	23324	23333	23333	23339	23328	23325	23328	23334	23330	23334	23321	23330	23335	23331	23333	23332	23325	23325	23320	23332	23327	23326	23317	23339	23328	23331	23328	23330	23336	23329	23330	23324	23329	23331	23326	23336	23330	23331	23319	23321	23330	23329	23317	23325	23316	0	
423907731713	12.0114	0.151958	-9.14813	0	23326	23330	23330	23332	23328	23326	23326	23329	23334	23330	23323	23347	23324	23327	23330	23333	23323	23331	23331	23335	23322	23322	23328	23327	23330	23328	23330	23339	23335	23320	23334	23334	23330	23338	23332	23344	23329	23330	23336	23324	23332	23327	23330	23328	23320	23337	23327	23330	23329	23335	23331	23340	23336	23329	23331	23329	23326	23330	23326	23338	23323	23331	23325	23328	23324	23333	23327	23334	23336	23331	23334	23323	23332	23322	23320	23335	23329	23334	23340	23330	23343	23329	23327	23334	23337	23325	23327	23334	23333	23334	23325	23331	23327	23321	23332	23331	23320	23321	23324	23334	23327	23321	23334	23329	23332	23332	23331	23338	23338	23325	23328	23332	23338	23323	23326	23339	23326	23325	23325	23334	23330	23324	23329	23334	0	
423909656952	-6.13436	0.157901	-31.1306	0	23326	23334	23321	23329	23350	23321	23324	23329	23334	23326	23334	23327	23325	23330	23335	23332	23330	23329	23335	23325	23331	23327	23323	23326	23341	23339	23334	23326	23335	23331	23330	23332	23334	23332	23334	23330	23346	23329	23338	23338	23336	23325	23335	23331	23342	23328	23337	23332	23340	23326	23332	23328	23333	23336	23327	23327	23337	23328	23335	23332	23339	23328	23334	23330	23335	23332	23336	23336	23339	23330	23326	23332	23335	23325	23329	23336	23342	23324	23335	23335	23330	23331	23327	23323	23335	23320	23322	23326	23327	23332	23331	23328	23335	23333	23328	23336	23337	23334	23333	23334	23341	23323	23326	23340	23337	23329	23336	23326	23341	23324	23329	23332	23327	23328	23337	23324	23332	23322	23333	23329	23339	23318	23328	23327	0	
423912837679	13.6456	0.0641713	41.2136	0	23329	23332	23337	23329	23332	23331	23334	23334	23322	23332	23336	23335	23322	23335	23333	23343	23325	23333	23330	23326	23322	23330	23331	23338	23323	23331	23331	23339	23331	23329	23330	23334	23333	23332	23326	23342	23326	23331	23336	23337	23319	23334	23336	23335	23331	23324	23325	23325	23327	23328	23330	23329	23325	23328	23334	23335	23330	23338	23325	23328	23321	23332	23329	23332	23333	23335	23328	23339	23327	23333	23326	23331	23331	23334	23327	23330	23324	23327	23332	23337	23329	23328	23330	23338	23322	23320	23331	23341	23327	23330	23323	23329	23332	23329	23326	23329	23319	23338	23334	23334	23325	23330	23330	23328	23328	23330	23327	23336	23326	23325	23334	23332	23325	23329	23320	23339	23327	23334	23327	23342	23320	23333	23328	23339	0	
423915686700	9.49465	0.163834	-27.726	0	23328	23328	23326	23323	23329	23330	23328	23330	23334	23332	23327	23331	23333	23329	23327	23333	23338	23329	23334	23340	23331	23332	23334	23327	23332	23327	23326	23335	23331	23323	23329	23333	23332	23330	23333	23327	23330	23330	23324	23335	23336	23331	23337	23331	23326	23332	23334	23338	23341	23332	23336	23330	23336	23331	23330	23320	23336	23332	23329	23334	23334	23327	23328	23332	23339	23325	23332	23336	23331	23327	23334	23333	23335	23329	23330	23329	23329	23321	23335	23336	23334	23330	23332	23341	23329	23331	23325	23324	23347	23333	23328	23329	23334	23322	23322	23329	23340	23327	23323	23322	23331	23332	23330	23333	23337	23326	23330	23325	23334	23335	23334	23331	23341	23324	23330	23329	23343	23317	23338	23330	23344	23336	23331	23327	0	
423917883811	3.0266	0.248785	2.78505	0	23329	23319	23324	23319	23321	23329	23325	23320	23322	23324	23326	23327	23324	23341	23331	23333	23328	23323	23325	23330	23327	23336	23321	23324	23332	23328	23328	23318	23323	23331	23328	23327	23324	23330	23324	23326	23320	23333	23327	23316	23326	23327	23327	23321	23320	23332	23324	23323	23323	23326	23330	23320	23322	23331	23320	23326	23327	23335	23330	23317	23317	23330	23323	23328	23324	23330	23329	23329	23329	23338	23323	23333	23329	23335	23338	23327	23330	23336	23321	23324	23329	23338	23322	23333	23329	23340	23322	23328	23329	23324	23333	23335	23328	23339	23335	23329	23329	23325	23327	23332	23326	23325	23324	23330	23329	23326	23325	23332	23323	23333	23325	23335	23335	23328	23323	23334	23332	23332	23326	23325	23334	23328	23334	23333	0	
423927479368	-44.839	0.161935	22.0585	0	23335	23328	23329	23330	23324	23330	23321	23326	23342	23328	23329	23320	23336	23324	23332	23332	23328	23333	23325	23323	23331	23322	23323	23327	23337	23325	23329	23328	23326	23330	23329	23319	23325	23329	23318	23328	23332	23328	23331	23330	23346	23329	23329	23330	23335	23323	23324	23329	23339	23328	23326	23326	23331	23325	23321	23327	23328	23323	23328	23328	23332	23326	23317	23326	23331	23330	23315	23325	23327	23321	23324	23322	23333	23328	23325	23326	23329	23329	23328	23320	23332	23327	23331	23329	23328	23328	23327	23334	23332	23326	23331	23330	23331	23325	23328	23327	23335	23332	23332	23318	23325	23336	23340	23328	23333	23323	23338	23324	23340	23325	23324	23326	23322	23318	23319	23328	23329	23328	23324	23332	23338	23330	23327	23340	0	
423936123637	-6.87378	0.115405	21.7481	0	23319	23324	23328	23333	23319	23320	23323	23340	23324	23327	23321	23329	23327	23326	23323	23322	23324	23331	23329	23336	23329	23328	23326	23326	23322	23336	23328	23327	23332	23324	23322	23341	23320	23327	23321	23324	23324	23329	23327	23333	23323	23319	23325	23330	23319	23337	23331	23322	23318	23328	23332	23324	23321	23323	23320	23330	23334	23331	23329	23323	23316	23329	23319	23331	23320	23340	23335	23335	23328	23333	23328	23327	23321	23321	23330	23321	23328	23343	23325	23334	23327	23330	23328	23337	23333	23323	23330	23334	23325	23334	23330	23334	23326	23336	23324	23330	23337	23329	23338	23326	23330	23331	23335	23326	23328	23326	23330	23325	23327	23329	23325	23334	23326	23331	23326	23335	23319	23333	23328	23330	23325	23321	23324	23332	0	
423936412969	-7.28491	0.142111	30.6591	0	23324	23335	23327	23325	23322	23329	23329	23330	23325	23327	23326	23322	23331	23332	23328	23333	23327	23335	23325	23323	23331	23331	23334	23324	23333	23333	23329	23332	23325	23333	23333	23328	23324	23330	23324	23332	23327	23325	23321	23320	23337	23331	23324	23328	23335	23330	23312	23326	23325	23338	23329	23326	23333	23340	23324	23341	23326	23330	23328	23324	23324	23330	23336	23319	23331	23341	23326	23332	23327	23327	23331	23325	23323	23339	23324	23327	23335	23330	23324	23327	23322	23338	23324	23330	23324	23326	23324	23330	23333	23324	23325	23336	23330	23328	23329	23328	23326	23336	23318	23329	23321	23328	23322	23332	23322	23323	23317	23321	23324	23330	23324	23331	23318	23323	23328	23327	23326	23327	23330	23326	23324	23331	23315	23328	0	
423939725604	42.2897	0.0938201	-12.7884	0	23347	23331	23338	23336	23337	23336	23334	23338	23335	23334	23324	23328	23335	23330	23332	23331	23343	23328	23330	23323	23329	23323	23324	23324	23328	23336	23336	23331	23338	23332	23331	23328	23337	23321	23332	23334	23328	23338	23333	23333	23343	23329	23330	23328	23334	23323	23327	23319	23337	23330	23328	23332	23332	23332	23324	23339	23331	23322	23321	23327	23329	23327	23331	23335	23328	23335	23330	23325	23330	23328	23330	23322	23339	23336	23332	23334	23332	23332	23334	23328	23330	23329	23326	23332	23333	23325	23334	23327	23345	23331	23335	23334	23337	23327	23329	23329	23340	23330	23330	23330	23332	23335	23333	23325	23348	23330	23328	23323	23336	23326	23337	23332	23336	23322	23336	23330	23332	23330	23326	23328	23324	23334	23326	23332	0	
423946222024	-48.3955	0.284222	-28.9908	0	23337	23327	23334	23333	23333	23326	23336	23326	23349	23343	23331	23321	23335	23339	23338	23334	23332	23328	23337	23335	23339	23345	23337	23324	23336	23333	23330	23332	23333	23337	23327	23339	23343	23339	23333	23342	23326	23335	23340	23336	23340	23336	23334	23338	23336	23334	23331	23336	23338	23329	23331	23337	23335	23329	23335	23335	23337	23329	23330	23331	23341	23339	23335	23326	23335	23332	23334	23336	23335	23329	23330	23335	23341	23332	23330	23330	23343	23330	23332	23326	23342	23333	23326	23337	23330	23330	23337	23329	23337	23337	23329	23335	23338	23330	23335	23327	23335	23327	23333	23332	23340	23336	23333	23339	23335	23332	23340	23331	23345	23337	23338	23328	23333	23319	23335	23335	23335	23327	23328	23341	23339	23335	23330	23334	0	
423958587760	46.5735	24.2985	-23.7506	0	23335	23332	23330	23330	23328	23326	23340	23319	23322	23321	23324	23318	23332	23332	23329	23325	23324	23320	23330	23320	23325	23325	23339	23324	23334	23326	23336	23329	23318	23322	23334	23328	23337	23326	23321	23313	23330	23327	23337	23329	23329	23334	23335	23317	23334	23328	23337	23326	23333	23332	23336	23322	23331	23321	23332	23321	23327	23323	23336	23323	23333	23320	23333	23323	23328	23321	23327	23320	23319	23318	23335	23325	23327	23320	23337	23328	23331	23324	23340	23331	23335	23325	23329	23327	23329	23323	23339	23325	23329	23329	23331	23327	23332	23330	23340	23329	23336	23331	23337	23325	23328	23325	23333	23327	23327	23334	23333	23326	23331	23330	23336	23328	23328	23326	23331	23335	23335	23332	23332	23338	23330	23330	23333	23328	0	
423960183660	-5.83535	0.130034	12.4206	0	23333	23337	23323	23333	23335	23327	23331	23335	23333	23332	23328	23344	23333	23330	23334	23337	23335	23322	23335	23335	23321	23331	23337	23335	23338	23331	23333	23325	23330	23337	23347	23334	23328	23339	23336	23340	23337	23331	23333	23335	23333	23338	23336	23337	23331	23331	23338	23333	23333	23330	23326	23336	23321	23336	23342	23328	23328	23329	23340	23338	23346	23335	23337	23330	23341	23326	23333	23341	23333	23330	23333	23341	23329	23330	23333	23333	23329	23328	23326	23328	23331	23329	23336	23345	23333	23325	23328	23328	23322	23322	23336	23339	23329	23330	23336	23326	23326	23331	23333	23332	23325	23321	23337	23332	23328	23327	23334	23336	23332	23326	23328	23334	23330	23324	23328	23340	23328	23330	23339	23336	23330	23325	23325	23335	0	
